batch_id,run_type,feed_mass_kg,feed_mno2_percent,feed_fe_percent,feed_sio2_percent,feed_al2o3_percent,feed_moisture_percent,feed_pb_ppm,feed_as_ppm,feed_cd_ppm,feed_hg_ppm,feed_mn_percent,beneficiation_recovery_control_percent,beneficiation_energy_kwh,beneficiation_water_l,temperature_c,residence_time_min,reductant_ratio,reductant_kg,thermal_energy_kwh,target_mesh,milling_energy_kwh,beneficiation_recovery_percent,concentrate_mass_kg,tailings_mass_kg,concentrate_mno2_percent,conversion_efficiency_percent,mno_product_mass_kg,mn_recovery_percent,milling_efficiency_percent,final_product_mass_kg,off_spec_mass_kg,final_mn_percent,final_mno_percent,final_fe_percent,final_sio2_percent,final_al2o3_percent,residual_mno2_percent,moisture_percent,pb_ppm,as_ppm,cd_ppm,hg_ppm,density_kg_dm3,final_particle_mesh,mesh_passing_percent,passes_specification,total_energy_kwh,total_water_l,total_waste_kg,estimated_co2_kg,estimated_cost_inr
SYN-0173,normal,1003.7559534463969,63.02184843371016,2.411756188189599,5.287481851594801,2.437914048153357,0.28078093937404036,33.23093496846022,49.221857811128515,7.6414000853487245,0.4391501501197151,40.238159514111594,86.34358901537082,92.66349975544506,791.0000667394156,862.0639169214305,112.65618804835685,0.16947745626484778,146.8825379398766,465.2183578753537,300,153.85031924088824,86.34358901537082,866.6789151610739,137.07703828532306,76.99137749665168,92.67167806503468,803.1658941156054,92.67167806503468,94.8,761.4012676215939,41.76462649401151,73.23661111443526,83.29786513336538,1.9442414312700327,2.684423810563338,1.9714082940519038,1.0320111134805035,0.42064022226960995,30.53293038882231,44.61014772239838,6.991327200153548,0.21559536732639797,1.8771978267714424,300.0,94.74334750769037,False,711.732176871687,791.0000667394156,178.84166477933456,865.42,100.69
SYN-0174,normal,1087.8736006961226,62.66679161371162,4.925575647099768,5.830369736776687,1.9079899671442888,1.482009721142315,44.0538413324834,15.984792336156808,1.5667191831022647,0.3946313375112071,39.824713901372014,84.60696940493044,110.84503697937579,998.1517817615071,845.8686205862767,137.63977131777818,0.2009921471763773,184.99656591410863,521.4322306862601,300,176.31601084954445,84.60696940493044,920.4168845052836,167.45671619083896,78.30939860738135,94.46613826949955,869.4822867725812,94.46613826949955,94.8,824.2692078604069,45.213078912174296,73.04968988877768,83.32177448545914,3.6441608173867714,3.851353832939512,1.611483741166274,0.9201899783802352,0.4184037995676046,37.59289655287523,14.090440882014114,1.2280908199411376,0.1208078603101649,1.8748164898147743,300.0,95.79673873130095,True,808.5932785151804,998.1517817615071,212.66979510301326,1028.51,117.85
SYN-0175,normal,917.819741515997,62.75901678703529,3.1270678313054128,3.701661899108189,1.752738786857694,0.6510480329777889,67.43860647214264,23.976539276343807,4.262559975444719,0.02961531877163933,41.33546861589778,86.10328939872281,82.81435160347942,629.7262943680768,860.7346572316147,137.74424552373796,0.15171118631089658,119.8932525486918,476.470197726507,200,109.11408072387928,86.10328939872281,790.2729881961285,127.54675331986846,75.5336478969345,87.91116626318123,694.7382005861091,87.91116626318123,96.0,666.9486725626647,27.789528023444404,72.76645081320575,82.02632447661512,2.3467269777694235,2.1932108416307776,1.2361661168384608,1.5552514533504604,0.7811050290670091,51.36724707332508,17.747592391577296,3.3650886635578723,0.020369466482070043,1.8717852763948355,200.0,96.16463426589051,True,668.3986300538658,629.7262943680768,155.33628134331286,767.61,91.07
SYN-0176,normal,1131.7714240652815,64.15695468512091,3.3587349018780404,2.169357802436704,3.6062373274106,0.9571586553988316,36.831006269532395,8.817909229715106,7.3723902800433665,0.3768813845790399,41.2119099694565,83.05671456420095,141.3216058508605,1629.7370285313145,862.6205058867176,118.58495310796087,0.2142645706477699,201.41130212429155,533.9666951135993,150,127.9741658766379,83.05671456420095,940.0121612050931,191.75926286018841,82.18999483139243,94.99560336079719,892.9702242016477,94.99560336079719,96.0,857.2514152335818,35.7188089680659,73.34282991264942,83.53228236885359,2.2691984015106343,1.5519885023810247,2.219498193533297,0.8780380428513435,0.9425607608570268,27.090917872871742,8.156975839026668,6.790889583480851,0.292428380949892,1.8690822315404476,150.0,96.46015226910177,True,803.2624668410976,1629.7370285313145,227.47807182825431,1065.81,120.81
SYN-0177,normal,1131.2900109257287,64.73545358757289,2.581350844908569,5.988105446556691,1.0906576112540498,0.9765366943248759,68.5191046763538,42.49841380833066,2.9284635677063524,0.36357382970643687,39.77840492047113,92.43557383627524,71.91166740846346,1545.0590436141163,872.673078866718,77.00511754159699,0.14687991773079623,153.59444700299937,467.34958236981316,150,129.25712564723258,92.43557383627524,1045.714413351658,85.57559757407057,81.03324527278448,80.65138800148797,843.3831888997296,80.65138800148797,96.0,809.6478613437404,33.735327555989215,71.7889460646573,79.22100881966479,2.036326678258217,2.6507215872988157,1.0459881089005822,2.5831806938951445,0.9766636138779028,55.90664415609396,34.35715176456046,2.3512958436092135,0.1658224011897743,1.8552593852932435,150.0,96.21959264982374,False,668.5183754255091,1545.0590436141163,119.31092513005979,851.95,97.06
SYN-0178,normal,816.3342389367524,70.22725088469478,2.8048179925034913,3.5368320128179715,1.439616917680996,0.9185763572942107,75.64154004569257,24.506056683100056,2.0524574866324983,0.120987735146276,45.6560742332294,84.01473102589779,127.47025930112271,996.7991102093166,825.098604347437,125.4577703664688,0.14250218010198454,97.73383985724881,471.3664604441523,300,127.63459592598639,84.01473102589779,685.8410151150223,130.4932238217301,86.27753154492471,85.69273568182354,587.7159282800515,85.69273568182354,94.8,557.1547000094888,30.56122827056265,74.14125659835896,82.30649035923658,1.4591447636190522,2.2209245246884755,1.1755113980266654,1.775409799555802,0.43550819599111595,53.06424756546869,22.867042914532146,1.7681867166125877,0.09380474794767059,1.8737912378838621,300.0,95.61959554520804,True,726.4713156712614,996.7991102093166,161.05445209229276,752.86,93.15
SYN-0179,normal,1040.4002203742712,65.35963474315763,3.771656252454415,4.632129241536452,2.280795579299009,1.151174618508126,18.266321447202664,50.64926569416888,2.4397920765990397,0.47253432866711403,39.92947235742469,81.93746294153597,131.18761105873926,1728.0527415545216,869.1007535904998,146.44774175142342,0.1681632424034737,143.35538804551018,513.6143920278818,150,105.89378064658298,81.93746294153597,852.4775450128269,187.92267536144425,83.13932501962611,89.19887647226835,760.4003923298174,89.19887647226835,96.0,729.9843766366246,30.416015693192776,73.15076005678083,82.25006707793459,2.634249102474959,3.565108643823314,1.310734096060429,1.491457344741205,0.954829146894824,17.040906375919082,42.17057278493636,1.8165752501626988,0.2943764994888159,1.8576568386096617,150.0,94.65883337073834,False,750.6957837332039,1728.0527415545216,218.33869105463702,883.88,105.01
SYN-0180,normal,1074.1260969676969,61.660423249582415,2.4248697935057413,4.959774252727254,1.1656066996242136,1.252699932762341,81.65338827830449,12.77663854427713,5.424616149131205,0.05734649057478175,39.499672372880035,80.9439501945582,144.44808563227474,811.5961030543724,864.6315724758916,71.54622819393991,0.17607597191066965,153.08750938538077,458.5395726716785,300,155.6424346663975,80.9439501945582,869.4400929562845,204.68600401141236,77.04572011423853,84.21896685955221,732.2334637505132,84.21896685955221,94.8,694.1573236354865,38.07614011502676,71.61260039940122,80.03528164092711,1.938293376468791,3.498440197832972,0.8183262195550771,2.151774062372964,0.4430354812474592,75.19944804830939,11.858581319429984,4.991358806009877,0.021309346605063107,1.8605273702000964,300.0,95.16471290573756,False,758.6300929703507,811.5961030543724,242.76214412643913,913.76,107.47
SYN-0181,normal,925.0444271136965,69.94857042765827,2.948571452764368,3.2936770318432322,3.5812889480454517,0.5256617469156937,96.78916781963767,21.844275851526582,0.7235170433211349,0.13490144286325953,42.89231627925373,87.60240449326325,61.271606632786,1439.0733158681146,879.9919256445196,92.62669936233621,0.20287734571605015,164.40392137093707,472.57809295188093,200,114.12279947443771,87.60240449326325,810.3611607825302,114.68326633116635,85.98036059347791,90.52216902050205,733.5564996400643,90.52216902050205,96.0,704.2142396544617,29.342259985602595,73.99469738933587,82.77021397113742,1.8195538318400506,1.8886954663648463,2.530781789783659,1.4053637733697624,0.7781072754673951,91.49266942039645,16.25237780646031,0.5413251219413165,0.050290090469232496,1.8699974179263448,200.0,95.60917393620674,True,647.9724990591046,1439.0733158681146,144.02552631676895,864.59,97.27
SYN-0182,normal,899.8228728106224,66.44135074532292,4.694087404246872,3.1268021259945207,3.745737328091141,0.5982501083310177,27.836112774056794,57.5012315780048,8.200325796122705,0.17813743617329814,43.35666107561959,87.782213737307,84.67524982610628,1759.4173843088215,870.1732053491552,86.80873583787952,0.16955121788158378,133.92586835837463,492.34914485638564,200,118.73594731026147,87.782213737307,789.8844374677966,109.93843534282576,83.05823199097557,87.70920366328815,692.8013499632476,87.70920366328815,96.0,665.0892959647177,27.712053998529882,73.2131021188492,81.93357950543667,4.245263158286054,1.8435134908880422,2.5803892474127252,1.6624807072210348,0.7832496141444206,21.503730071087222,54.21756804310302,7.014698937231828,0.11319933637348126,1.8644256854669778,200.0,95.21965350122696,True,695.7603419927534,1759.4173843088215,137.65048934135564,821.85,96.63
SYN-0183,normal,825.7395928699717,65.25345294851829,2.7043897170735685,4.648353073028048,3.637011654408158,0.593581315719348,39.95943628726419,41.87004771059564,1.9180786252917452,0.4654243390720726,40.69556938756549,81.51799168890162,67.46840049206415,1899.119114011187,829.7695430695215,119.60419234481577,0.21033905751199822,141.58475840404142,445.6781102049092,250,107.06586545559081,81.51799168890162,673.1263326877136,152.61326018225816,81.44016296081989,94.70398930246381,637.4774901006392,94.70398930246381,95.4,608.1535255560099,29.323964544629348,73.97195675076986,84.21876314577145,1.9671560168366873,2.961807757816502,2.5998213428910812,0.7740252072135442,0.5904805041442709,37.78395296443862,36.39280307349816,1.7505779171731428,0.3146590308663717,1.8769752601965237,250.0,94.8614101678273,False,620.2123761525642,1899.119114011187,181.9372247268875,788.11,91.19
SYN-0184,normal,929.7359972814558,70.75437893841712,4.866852032708921,5.802353536196373,2.705979453544967,0.5830074375239755,54.05759193974297,38.75425991992555,4.5539330959806685,0.3976552304461786,45.05522033794297,80.14153591441476,106.98398882320085,1450.4056789127915,883.2209001235257,97.23495062977696,0.17799979605714994,132.6284860955819,509.03271086516764,150,96.81572915309337,80.14153591441476,745.1047081705601,184.63128911089564,87.92897865899714,89.8109455504331,669.1855837487752,89.8109455504331,96.0,642.4181603988242,26.76742334995106,74.3382162351771,83.03187148663855,3.2339652812558635,2.929725490051341,1.934136120368525,1.4070531022474897,0.9531410620449497,38.618149534001944,32.92126434512186,3.6763353019689826,0.2602740232224887,1.853771956660692,150.0,96.27721920682373,True,712.8324288414618,1450.4056789127915,211.3987124608467,830.55,99.05
SYN-0185,normal,914.7575295329256,69.77557995679662,4.508503901248492,2.90736593852893,2.3213570356488002,1.2863232367693218,64.50324792352964,8.780606608812631,4.707633897547882,0.16276801480117933,44.664749248342,89.21845911942891,51.03981015101405,1411.5432641276943,868.7879723187949,129.1857029161418,0.1737018848441219,141.76376613083576,487.9457998117499,250,127.86797571055659,89.21845911942891,816.1325725282311,98.62495700469447,85.55157521057197,92.74955374233657,756.9593189657858,92.74955374233657,95.4,722.1391902933597,34.82012867242611,74.58951177291851,83.9865936545222,3.579183305495896,1.9406037516938122,1.415080802137786,1.0249131345199876,0.5954982626903997,56.62427048502664,6.2520301409296914,3.9575937199738367,0.08068806537465614,1.8784713070642165,250.0,95.85987895051392,True,666.8535856733206,1411.5432641276943,133.44508567712057,821.21,94.91
SYN-0186,normal,950.2238569830033,69.34071021131571,2.9101954752779524,4.321627344721681,1.2437940818425672,0.7649855693541932,26.44549133842982,53.58596501503375,4.726557770684902,0.2994791368323921,43.26485629487157,84.33111552859704,70.29197830615335,1867.8073740005295,873.9572625941562,71.99350299879278,0.17348246216293225,139.01746101752192,498.15336778582554,200,122.8878810353027,84.33111552859704,801.3343786126272,148.88947837037608,85.59800966896954,83.4533422895641,668.7403218675473,83.4533422895641,96.0,641.9907089928454,26.74961287470194,73.12258804836046,80.66467452792085,2.495559286027648,2.9595160970318455,0.6970550331573032,2.223084884205554,0.794461697684111,24.40844936606475,46.313944431487556,4.292049432733905,0.18196195701343829,1.8736554944478334,200.0,95.40421168755537,False,691.3332271272816,1867.8073740005295,175.63909124507802,831.48,97.72
SYN-0187,normal,1019.656230754232,67.738356006665,5.615162832311881,2.659661634434454,2.7341822895600774,1.1807605524950746,43.30447844802943,52.7169838538787,4.043640287238474,0.09492129234899888,43.14683441783241,86.30852015055969,51.519010468200456,604.7578887402549,825.6221744165272,129.23969635663371,0.14844523700112988,130.63926101466888,507.86756383756205,200,137.72924371639073,86.30852015055969,880.0502033869536,139.60602736727833,79.58373061390093,87.07702377934604,766.3215248734407,87.07702377934604,96.0,735.668663878503,30.65286099493767,73.56018692124776,82.11262227185364,4.1220097191009994,1.2485880278783628,2.4437937545093384,1.6872343757305894,0.7837446875146117,39.55960184393036,37.609816706981604,3.663209038723233,0.03309016231030045,1.8522062768365708,200.0,96.39650224286565,True,697.1158180221532,604.7578887402549,170.258888362216,814.58,96.08
SYN-0188,normal,1014.5242487699832,66.21822036135478,5.615448783904087,5.357214288271015,1.17287041464117,1.0009134145235241,79.50406628867124,35.27698188762237,9.83855224122379,0.3461632772772987,40.26648731916433,82.9744701799993,132.6245621199462,1995.13500971645,817.8671413497912,69.02963860605436,0.14514834253732317,122.18531161074301,447.0534441879927,250,146.4225362919948,82.9744701799993,841.7961202645116,172.72812850547155,84.03383441435344,77.29819840824028,650.6932352349312,77.29819840824028,95.4,620.7613464141244,29.931888820806762,71.83076773294643,78.55127332021992,4.900962939572895,2.852894949020688,0.6999945592292859,2.9394224873590917,0.6337884497471817,73.66674239269871,27.328403416318093,7.564643515606641,0.25726862022706015,1.8633983265809764,250.0,96.13918021177311,False,726.1005425999336,1995.13500971645,202.6600173262783,813.73,98.64
SYN-0189,normal,862.360515701589,74.28445196648447,4.450968626801308,4.672140176373711,3.7421817409793547,0.6949788671030173,74.7617495226276,40.21873416184662,7.983650829226622,0.44950196799832054,47.66801706453856,81.01459331754596,68.31403458497803,1930.967273400626,887.4920378701781,147.0671982328526,0.20077381631903968,140.26819032617146,505.53330415430094,300,121.76337987548186,81.01459331754596,698.6378647267344,163.72265097485456,90.0,89.5563369270746,625.6744800347939,89.5563369270746,94.8,593.1394070729846,32.535072961809306,74.90109977840983,83.13708307483756,2.6662423127893904,2.4521670072533066,2.5605015903696513,1.4727867706685502,0.4294557354133709,53.326830217229585,28.95768391405223,7.406618393820602,0.3022105035847944,1.8801219721484945,300.0,94.47497483083387,False,695.6107186147608,1930.967273400626,196.25772393666387,837.6,98.72
SYN-0190,normal,965.3169995811218,65.37610938753143,4.46522838420836,3.4062375478853344,3.2388197019460185,1.2417125240806208,88.82601340864429,18.354051163490247,5.506709468277566,0.11948786219762103,39.46792442660123,90.61737956254757,104.89812739351245,1585.8909193296256,817.0098329125229,149.59735611557477,0.17719998604028103,155.0047963828276,522.0216108739581,200,138.83741338750266,90.61737956254757,874.7449694922209,90.57203008890087,82.49856257236924,88.28150141117665,772.2379925864717,88.28150141117665,96.0,741.3484728830128,30.88951970345886,72.85570041054781,81.68492392176842,2.5585920118466703,1.9136975284287736,2.1532724392576426,1.660376592002447,0.7832075318400489,72.46041184367223,16.610370178212996,4.805574311206616,0.04375952586395477,1.854636658180318,200.0,96.4298053398366,True,765.7571516549733,1585.8909193296256,121.46154979235973,923.54,107.09
SYN-0191,normal,1050.1856355091695,67.79064175787066,5.629047163395313,4.638361427484874,2.1884402352649004,0.7381113506290389,64.47199247358265,46.81514065774916,5.861356416016679,0.259292832287398,43.75128840159099,90.57896824860555,133.0346840613561,593.8276794159416,870.3961705665583,106.2384405856521,0.19732321552015541,187.70317862301297,468.8225243409443,250,149.40359589498533,90.57896824860555,951.2473133392671,98.93832216990245,81.60961285596892,94.09302565789531,895.0573786103564,94.09302565789531,95.4,853.8847391942801,41.17263941607632,73.94714269575351,83.59467902758252,4.096188940913786,2.8888438579036064,1.6007172721794483,0.9907584006675838,0.5948151680133517,56.347451225554316,42.66638216559955,5.1593391059218705,0.10034471317318337,1.8665562817874293,250.0,94.29603428361945,False,751.2608042972857,593.8276794159416,140.11096158597877,995.14,111.31
SYN-0192,normal,1074.6896798232206,63.72257817325341,4.101547731407387,5.167319372778737,3.0128178247648454,0.5878861878646726,39.95800755547067,40.93503576316675,5.719943618729469,0.057232808860321754,41.768635762590336,87.68919872080443,97.33610131974655,797.6590049483934,840.159505517643,89.95423760835892,0.18539252597174186,174.7114635420972,443.63911668402386,250,152.54012379678616,87.68919872080443,942.3867689721608,132.30291085105978,77.84809250006116,91.01830563468859,857.7444696439479,91.01830563468859,95.4,818.2882240403263,39.456245603621596,72.81623288262635,82.31221342179836,3.155830724211514,2.1433345188106454,2.6331163289139132,1.343578145145793,0.6018715629029158,37.90877515963889,37.492399970355,4.037847484118009,0.024360102043670992,1.8545639975372543,250.0,95.95194844260293,True,693.5153418005565,797.6590049483934,171.75915645468137,922.24,103.77
SYN-0193,normal,1032.5627905169265,67.7057781175058,4.21779952798611,3.0098050347863645,2.8049151074165883,0.239867072003239,68.14105515737558,45.393860659835696,6.893749505262358,0.17273758397298794,44.09510343077384,90.73315995676224,62.829732292427785,792.7163308074726,860.968673054259,86.04745202004236,0.15324937444323206,143.57579094362103,444.4285876777623,200,130.9443891852966,90.73315995676224,936.8768483737307,95.6859421431958,80.93955866486046,85.05185096414354,796.8311007963905,85.05185096414354,96.0,764.9578567645349,31.87324403185562,73.11392150216032,81.18646725507799,3.0686503017012656,2.2038589667455355,2.071762521560757,1.9917329583771712,0.7898346591675434,51.50609657671493,40.68658694294829,6.479803687671791,0.09435789217575434,1.8500498074660674,200.0,95.1514232910637,True,638.2027091554867,792.7163308074726,127.55918617505142,805.68,91.97
SYN-0194,normal,863.2201164475384,72.64143427278027,2.3394159497328206,5.865904962753535,2.7655413298738782,0.8730617231964122,86.26155601772682,6.515119171030088,7.8829511193665915,0.06713598232857311,47.27249885615886,87.93764328856793,56.11294023600918,1749.8675582019866,812.1851293657002,72.45336236042431,0.1771896899086313,134.50388328518457,444.2185415930512,150,101.8228434553314,87.93764328856793,759.095426796797,104.1246896507414,88.5442577786805,82.54204065534591,626.5728557994838,82.54204065534591,96.0,601.5099415675045,25.062914231979335,73.63864377260265,80.66014408954288,1.4727208608494777,3.114792346901181,2.4894116449185217,2.3432951090444005,0.971865902180888,62.6430921455516,5.422225195275419,6.055227003112916,0.029007466159802993,1.8647441170705938,150.0,96.49483529294717,False,602.1543252843918,1749.8675582019866,129.18760388272074,757.77,87.24
SYN-0195,normal,1110.8717931325114,73.0320253379033,3.1716109516494684,3.863005526860295,1.0280037196600749,1.170914910077275,37.210880092805475,35.88214432986025,2.1083526791847813,0.411505758495821,47.425328890668005,93.16179372129433,54.59369971067228,1988.6880646625207,829.8223531551755,87.84903174426145,0.18421290848829175,190.64342898703998,439.72373881338825,150,128.14232475184554,93.16179372129433,1034.9080884261537,75.9637047063577,88.89686783067012,89.71306658944715,928.4477825093298,89.71306658944715,96.0,891.3098712089566,37.137911300373275,74.32487172154069,82.5436011713585,2.4290198364948443,2.2168495687991068,0.7148684874253345,1.5616511770081045,0.956233023540162,27.421893521713386,32.438495481990934,1.4954940279209556,0.17780992293270403,1.8539965674500443,150.0,96.16857243896115,True,622.4597632759061,1988.6880646625207,113.10161600673098,912.33,99.25
SYN-0196,normal,947.3484330374058,69.780727248073,3.388123837214361,3.8229629231979767,2.3738830304985425,0.259254849767808,48.72038737114032,40.25853997133615,5.687496337716621,0.046889045476360754,44.773643563529134,84.63294132372891,51.44348027790221,733.3933356263678,849.8047725853247,87.93614931270618,0.15925227804526115,127.6835147873266,475.0163775775014,200,122.04552280885234,84.63294132372891,801.768843463813,145.57958957359278,82.38089269988154,86.9866915553481,697.4321908507488,86.9866915553481,96.0,669.5349032167188,27.89728763403002,73.95828010049753,82.28954460332695,2.0472870059224837,2.268450554813493,1.5456977613760483,1.697930868282865,0.7839586173656572,40.626049460330904,38.199406852940164,5.359031859225607,0.01924847349447479,1.8729109139492386,200.0,95.36237957955016,True,648.5053806642559,733.3933356263678,173.4768772076228,773.16,90.8
SYN-0197,normal,864.1089920732365,69.98872050903739,4.0034749181070755,4.156922230622709,3.4821779867065255,0.63750677865365,70.03852836000968,25.14053068294439,0.9058770175140773,0.19522740259481097,46.03300921452817,87.24893723132625,60.82304368368682,1531.7402440643389,887.0703479774817,141.71507218898313,0.18645421348073923,140.57266296414204,543.1737592260179,150,97.9263686809886,87.24893723132625,753.925912104224,110.18307996901251,86.00929660112956,90.23671572124934,680.3179820543248,90.23671572124934,96.0,653.1052627721518,27.212719282172998,74.15909301417113,82.97166846321166,2.664063235849308,1.9894022350456244,2.8950029836792495,1.3800494178832852,0.9526009883576656,51.765981079141255,17.981502693996127,0.7470468446790399,0.12254164896954493,1.8783019559831289,150.0,96.45708888488576,True,701.9231715906933,1531.7402440643389,137.3957992511855,842.78,98.32
SYN-0198,normal,1142.8962051026192,71.40103156231336,4.812957587624558,2.0405502765627985,2.8783069354276316,0.356626345380853,15.280041909928695,13.602668365811047,8.321275533696628,0.3744862026190105,46.92054156820289,94.68464387975615,139.3283986373982,699.3890764654988,880.2706192739985,135.47734213097806,0.1521348493693193,164.63230152859484,551.4585913406539,200,168.8666032341998,94.68464387975615,1082.1472017166625,60.74900338595671,85.99829491922185,86.75303745352619,938.7955672075418,86.75303745352619,96.0,901.2437445192401,37.55182268830174,73.9088868109892,81.86101877297955,4.148485370807968,1.3506921914699823,1.8782060983735436,1.833911754294546,0.7866782350858909,10.774852533429803,12.90243860253158,7.648619494308403,0.2831748441196088,1.8586016701683081,200.0,95.0502539318636,True,859.653593212252,699.3890764654988,98.30082607425845,1013.34,117.42
SYN-0199,normal,970.3466232701707,66.79979053467011,2.0223977554569625,5.117012450239331,3.990001114426052,0.8872981311327162,44.94328255112061,26.601354127166182,1.4127327556349565,0.14041929099836578,42.22599877245003,86.47772001702046,104.50347457431101,1773.5984729561098,828.019384215969,62.489776281568076,0.18563863878435222,155.77562595749163,404.5219591826527,300,146.2826828460696,86.47772001702046,839.1336360661904,131.21298720398022,83.91237739902789,80.20034446974417,672.9880666865741,80.20034446974417,94.8,637.9926872188722,34.99537946770192,72.03716299333901,79.12183116414124,1.4542976597550403,2.749910570869262,3.189038225851113,2.6718450542445473,0.4534369010848909,35.195254607655954,24.40691452813643,1.1608140307620238,0.05800692124868584,1.8538142903567816,300.0,93.64117541135671,False,655.3081166030333,1773.5984729561098,166.20836667168214,848.15,96.95
SYN-0200,normal,1167.4341796276526,60.75518769354703,2.051384994223577,2.731955734107475,3.432622053731877,0.8805068226204056,66.32589586392876,24.675242147865415,1.1524408627171154,0.42951749962116237,37.16485571082335,80.49588800817672,107.27041359331938,624.9338305769016,817.6609481487867,132.03393283342726,0.15932067617977144,149.71945617251316,469.94237016342805,150,120.64071966497777,80.49588800817672,939.7365098022519,227.69766982540068,74.11302938971473,88.44640815349669,831.1631890271242,88.44640815349669,96.0,797.9166614660392,33.24652756108503,72.11414970565292,81.51822007972454,1.6743061574415283,1.8374360020875977,2.4038568322653004,1.5896987751666756,0.9567939755033334,62.55298350052557,19.58319429008969,0.8254581331039905,0.24429611737104154,1.8704852104679763,150.0,94.84900696446562,False,697.8535034217251,624.9338305769016,260.9441973864857,862.8,100.96
SYN-0201,normal,1021.1447894140787,62.96650682487397,5.3789202315242735,5.340645983135319,2.2888872879953253,1.4567661476666451,98.17964870047675,12.108809892119073,3.9932811459084423,0.30415752032285587,38.134183551646124,85.73983255721205,76.11720840165907,1928.0753314500562,842.9268658265177,128.64037726927614,0.2090521224128678,183.03095163872686,491.54914228987616,250,144.20656823416655,85.73983255721205,875.5278326103268,145.61695680375192,79.36943703491545,95.27097375515488,834.1238916252609,95.27097375515488,95.4,795.7541926104989,38.36969901476198,73.26624470509648,83.69129228084007,4.383925582765164,3.5040741753553677,1.5187996600170386,0.8048498714116936,0.5910969974282339,76.52710980407532,9.217773586663327,2.8007074982430615,0.1725792679852919,1.8599526077586919,250.0,94.61874072199167,False,711.8729189257017,1928.0753314500562,183.9866558185139,955.89,107.86
SYN-0202,normal,1056.4759320889657,70.87673533234465,3.05382250742409,3.316774684260936,1.7407277143823956,1.4439551804110495,27.146775428866256,15.074933199852195,4.727835310399554,0.10276011600827888,43.420930555184256,81.43819306551629,114.01712481082494,1418.1233823528441,862.0130313502373,129.59700072084564,0.21347389868895372,183.66758621502368,504.73649325135375,150,107.77812746134974,81.43819306551629,860.3749092653246,196.10102282364107,88.22716345261527,94.66840076887584,814.5031672181493,94.66840076887584,96.0,781.9230405294234,32.580126688725954,74.7381649636736,84.23879247899534,2.139293590367546,1.672644253981523,1.3158428861284805,0.8889763436912821,0.9427795268738256,19.66125815200163,12.253209093772147,3.360475583080444,0.03103077845756293,1.8839462687608979,150.0,96.22334215146974,True,726.5317455235285,1418.1233823528441,228.68114951236703,967.74,109.85
SYN-0203,normal,1024.7387788263875,65.11653059134586,4.282152058740296,5.566303105353327,2.9571404018315937,0.9832265973395555,51.41840526745102,24.01333668579719,7.136197582256262,0.490680661097749,40.85267810781295,85.88307806021301,92.81134723650425,1138.3159520745821,889.2499818694796,123.61004317584066,0.17446375397952446,153.54157303415857,521.4508867963542,300,161.14854900573727,85.88307806021301,880.0772053327399,144.66157349364755,81.13279046093248,90.58759248504255,797.2407523205736,90.58759248504255,94.8,755.7842331999037,41.456519120669896,73.23208444105818,82.60120756637363,3.6357755161155407,2.800153652487836,2.477799444625554,1.3362803941124246,0.4267256078822484,45.24123723559967,18.38544632470915,6.106577462657173,0.2970946360639758,1.8781343230794674,300.0,93.6401807795836,False,775.4107830385958,1138.3159520745821,186.11809261431745,926.64,108.54
SYN-0204,normal,877.9354018046091,67.28954255651708,2.176580595569228,3.6623767904068263,3.3646571259991696,0.39332871217919774,51.39538632428724,59.437307836034456,5.306240127536212,0.25417867381982434,42.76216523061546,82.79006555499112,64.71638826859443,1516.0319436726627,841.6613447924616,86.09159653939281,0.2076840397742786,150.95375172292557,423.85378242652337,200,100.20257480260618,82.79006555499112,726.8432946845106,151.0921071200985,83.40745226323193,90.43139231946896,657.2945113639037,90.43139231946896,96.0,631.0027309093475,26.291780454556147,73.63151672501203,82.7454475777456,1.9719215186073007,2.3790336157846927,2.4766181460687364,1.3601575668598682,0.7772031513371973,42.83019101791391,51.94252625301965,3.9737016808509,0.1317101714298591,1.8661631933483438,200.0,95.03994787269866,True,588.7727454977239,1516.0319436726627,177.38388757465464,789.53,89.47
SYN-0205,normal,1026.0197785008525,62.18903530172551,4.038996693274321,2.453726045463998,2.4566272265654123,0.605078771338224,50.70216628733815,28.856214769374578,9.125364666776631,0.25006844397866673,40.577465926198016,83.38478589367573,85.20827946342588,612.6340709497864,843.6598235857194,120.18298983674379,0.1912058135674463,163.5850621903257,506.54159574805703,200,132.89573026995853,83.38478589367573,855.5443955297018,170.47538297115068,74.92297211742755,95.66773964930329,818.4799848995606,95.66773964930329,96.0,785.7407855035781,32.739199395982496,73.37422111428444,84.06033076549099,3.02786138592686,1.0583757912389906,2.2614404303955644,0.6897820870764371,0.7637956417415286,47.70467150661952,24.645063528480875,7.251556064169966,0.17920399092878952,1.86289240351704,200.0,95.57348081857421,True,724.6456054814415,612.6340709497864,203.21458236713318,916.21,105.26
